%OpenBCI Raw Aux Data
%Number of channels = 19
%Sample Rate = 50 Hz
%Board = OpenBCI_GUI$BoardGaleaBeta
Sample Index, EDA, PPG Red, PPG IR, Board Temperature, Battery, Accelerometer X, Accelerometer Y, Accelerometer Z, Gyroscope X, Gyroscope Y, Gyroscope Z, Magnetometer X, Magnetometer Y, Magnetometer Z, Raw PC Timestamp, Raw Device Timestamp, Timestamp, Marker, Timestamp (Formatted)
55.0, 0.02933778613805771, 97838.0, 108483.0, 36.6, 87.0, -8.545052262149996E-4, -0.0013427939269092851, 0.0013427939269092851, 11.825741969939726, -8.743419546807049, 60.45624475471122, -0.013966548650958371, -0.0015871078012452693, 0.006714072084719382, 1.7464816222372897E9, 152.201622, 1.7464816221695805E9, 0.0, 2025-05-05 14:47:02.169
60.0, 0.02933172881603241, 97840.0, 108428.0, 36.6, 87.0, -0.0021972991531242847, -0.0018310826276035706, 0.0017090104524299992, 11.85626001373312, -9.063859006637674, 60.50202182040131, -0.013966548650958371, -0.0015871078012452693, 0.006714072084719382, 1.7464816222849903E9, 152.221622, 1.7464816221891718E9, 0.0, 2025-05-05 14:47:02.189
65.0, 0.029336439445614815, 97825.0, 108422.0, 36.6, 87.0, -0.0018310826276035706, -0.0020752269779507134, 0.0012207217517357137, 12.115663385976958, -9.842069123369193, 60.41046768902113, -0.013966548650958371, -0.0015871078012452693, 0.006714072084719382, 1.7464816222849903E9, 152.241831, 1.7464816222093806E9, 0.0, 2025-05-05 14:47:02.209
70.0, 0.029336439445614815, 97863.0, 108399.0, 36.6, 87.0, -4.882887006942855E-4, -0.0012207217517357137, 2.4414435034714275E-4, 12.222476539253833, -9.597924773022049, 60.563057907988096, -0.013966548650958371, -0.0015871078012452693, 0.006714072084719382, 1.7464816222849903E9, 152.261967, 1.7464816222295165E9, 0.0, 2025-05-05 14:47:02.229
75.0, 0.029336439445614815, 97881.0, 108422.0, 36.6, 87.0, -2.4414435034714275E-4, -4.882887006942855E-4, 1.2207217517357137E-4, 12.19195849546044, -9.430075532158389, 60.5477988860914, -0.013966548650958371, -0.0015871078012452693, 0.006714072084719382, 1.7464816223329608E9, 152.282218, 1.7464816222493482E9, 0.0, 2025-05-05 14:47:02.249
80.0, 0.02933509461581707, 97843.0, 108433.0, 36.6, 87.0, -1.2207217517357137E-4, -2.4414435034714275E-4, 2.4414435034714275E-4, 12.161440451667048, -9.323262378881513, 60.395208667124436, -0.013966548650958371, -0.0015871078012452693, 0.006714072084719382, 1.7464816223329608E9, 152.302357, 1.746481622269487E9, 0.0, 2025-05-05 14:47:02.269
85.0, 0.02933442033827305, 97850.0, 108479.0, 36.6, 87.0, 4.882887006942855E-4, 3.662165255207141E-4, -2.4414435034714275E-4, 12.222476539253833, -9.491111619745174, 60.440985732814525, -0.014601391771456479, -0.0022219509217433773, 0.006561479537339396, 1.7464816223810103E9, 152.322717, 1.746481622289432E9, 0.0, 2025-05-05 14:47:02.289
90.0, 0.029333747923374176, 97853.0, 108516.0, 36.6, 87.0, 6.103608758678569E-4, 7.324330510414282E-4, -3.662165255207141E-4, 12.130922407873655, -9.262226291294727, 60.5325398641947, -0.014601391771456479, -0.0022219509217433773, 0.006561479537339396, 1.7464816223810103E9, 152.342728, 1.746481622309443E9, 0.0, 2025-05-05 14:47:02.309
95.0, 0.02933846041560173, 97873.0, 108371.0, 36.6, 87.0, 7.324330510414282E-4, 6.103608758678569E-4, -6.103608758678569E-4, 12.06988632028687, -9.063859006637674, 60.63935301747158, -0.014601391771456479, -0.0022219509217433773, 0.006561479537339396, 1.7464816223810103E9, 152.362953, 1.746481622329668E9, 0.0, 2025-05-05 14:47:02.329
100.0, 0.029337113723158836, 97833.0, 108437.0, 36.6, 87.0, 7.324330510414282E-4, 3.662165255207141E-4, -4.882887006942855E-4, 11.886778057526513, -9.002822919050889, 60.57831692988479, -0.014601391771456479, -0.0022219509217433773, 0.006561479537339396, 1.7464816224291315E9, 152.383092, 1.7464816223493967E9, 0.0, 2025-05-05 14:47:02.349
105.0, 0.02932903915643692, 97868.0, 108476.0, 36.6, 87.0, 6.103608758678569E-4, 4.882887006942855E-4, -4.882887006942855E-4, 11.871519035629817, -8.880750743877318, 60.5477988860914, -0.014601391771456479, -0.0015871078012452693, 0.006714072084719382, 1.7464816224291315E9, 152.403436, 1.746481622369741E9, 0.0, 2025-05-05 14:47:02.369
110.0, 0.029333747923374176, 97842.0, 108501.0, 36.6, 87.0, 3.662165255207141E-4, -2.4414435034714275E-4, -4.882887006942855E-4, 11.85626001373312, -8.926527809567407, 60.563057907988096, -0.014601391771456479, -0.0015871078012452693, 0.006714072084719382, 1.74648162247709E9, 152.423462, 1.7464816223893528E9, 0.0, 2025-05-05 14:47:02.389
115.0, 0.02933509461581707, 97840.0, 108514.0, 36.6, 87.0, 1.2207217517357137E-4, -2.4414435034714275E-4, -6.103608758678569E-4, 12.008850232700084, -8.865491721980622, 60.486762798504614, -0.014601391771456479, -0.0015871078012452693, 0.006714072084719382, 1.74648162247709E9, 152.443702, 1.746481622409593E9, 0.0, 2025-05-05 14:47:02.409
120.0, 0.02933172881603241, 97863.0, 108487.0, 36.6, 87.0, -2.4414435034714275E-4, -1.2207217517357137E-4, -7.324330510414282E-4, 12.054627298390173, -8.850232700083925, 60.74616617074845, -0.014601391771456479, -0.0015871078012452693, 0.006714072084719382, 1.7464816225250657E9, 152.463872, 1.746481622429286E9, 0.0, 2025-05-05 14:47:02.429
125.0, 0.029335767030715942, 97852.0, 108515.0, 36.6, 87.0, -8.545052262149996E-4, 1.2207217517357137E-4, 0.0, 12.100404364080262, -8.834973678187229, 60.70038910505836, -0.013966548650958371, -0.0022219509217433773, 0.006714072084719382, 1.7464816225250657E9, 152.48422, 1.746481622449634E9, 0.0, 2025-05-05 14:47:02.449
130.0, 0.02933442033827305, 97856.0, 108513.0, 36.6, 87.0, -8.545052262149996E-4, -1.2207217517357137E-4, 4.882887006942855E-4, 12.054627298390173, -8.972304875257496, 60.5325398641947, -0.013966548650958371, -0.0022219509217433773, 0.006714072084719382, 1.7464816225250657E9, 152.504199, 1.746481622469613E9, 0.0, 2025-05-05 14:47:02.469
135.0, 0.029330383986234665, 97909.0, 108633.0, 36.6, 87.0, -0.0010986495765621424, -2.4414435034714275E-4, 6.103608758678569E-4, 12.085145342183566, -8.926527809567407, 60.51728084229801, -0.013966548650958371, -0.0022219509217433773, 0.006714072084719382, 1.7464816225731108E9, 152.524415, 1.7464816224894137E9, 0.0, 2025-05-05 14:47:02.489
140.0, 0.029333747923374176, 97893.0, 108496.0, 36.6, 87.0, -0.0018310826276035706, 0.0, 0.0012207217517357137, 11.978332188906691, -9.185931181811245, 60.57831692988479, -0.013966548650958371, -0.0022219509217433773, 0.006714072084719382, 1.7464816225731108E9, 152.54458, 1.7464816225095787E9, 0.0, 2025-05-05 14:47:02.509
145.0, 0.02933172881603241, 97882.0, 108447.0, 36.6, 87.0, -6.103608758678569E-4, 2.4414435034714275E-4, 0.0015869382772564279, 12.008850232700084, -9.689478904402227, 60.5477988860914, -0.013966548650958371, -0.0022219509217433773, 0.006714072084719382, 1.7464816226235967E9, 152.564805, 1.7464816225296183E9, 0.0, 2025-05-05 14:47:02.529
150.0, 0.029331056401133537, 97930.0, 108544.0, 36.6, 87.0, 2.4414435034714275E-4, 2.4414435034714275E-4, 0.0015869382772564279, 11.932555123216602, -9.430075532158389, 60.654612039368274, -0.013966548650958371, -0.0022219509217433773, 0.006714072084719382, 1.7464816226235967E9, 152.58494, 1.7464816225497532E9, 0.0, 2025-05-05 14:47:02.549
155.0, 0.029335767030715942, 98003.0, 108553.0, 36.6, 87.0, 0.0, -1.2207217517357137E-4, 0.0017090104524299992, 11.886778057526513, -8.9570458533608, 60.395208667124436, -0.014601391771456479, -0.0019045293614943233, 0.007019257179479354, 1.7464816226235967E9, 152.605341, 1.7464816225701542E9, 0.0, 2025-05-05 14:47:02.570
